DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2006,7.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2007,7.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2008,7.58,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2009,7.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2010,7.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2011,7.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2012,6.79,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2013,7.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2014,7.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2015,8.00,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2016,8.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2017,7.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2018,8.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2019,8.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2020,9.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2021,9.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2022,10.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2023,11.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2000,5.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2001,5.79,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2002,6.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2003,6.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2004,6.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2005,6.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2006,7.10,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2007,7.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2008,7.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2009,8.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2010,8.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2011,8.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2012,8.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2013,8.57,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2014,8.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2015,9.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2016,9.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2017,9.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2018,9.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2019,10.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2020,10.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2021,10.52,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2022,11.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,2023,13.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2000,5.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2001,5.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2002,5.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2003,5.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2004,5.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2005,5.82,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2006,6.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2007,6.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2008,6.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2009,6.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2010,6.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2011,7.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2012,7.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2013,7.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2014,8.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2015,8.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2016,8.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2017,8.58,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2018,8.93,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2019,9.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2020,9.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2021,10.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2022,11.56,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),2023,12.82,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2000,3.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2001,3.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2002,3.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2003,3.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2004,3.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2005,3.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2006,3.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2007,4.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2008,4.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2009,4.52,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2010,4.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2011,4.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2012,4.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2013,4.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2014,4.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2015,5.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2016,4.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2017,5.16,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2018,5.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2019,5.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2020,5.80,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2021,5.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2022,6.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,2023,6.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2000,5.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2001,5.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2002,5.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2003,5.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2004,5.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2005,5.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2006,5.95,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2007,6.30,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2008,6.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2009,6.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2010,6.50,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2011,6.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2012,6.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2013,7.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2014,7.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2015,7.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2016,7.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2017,7.93,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2018,8.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2019,8.84,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2020,9.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2021,9.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2022,11.04,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,2023,11.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2000,4.67,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2001,4.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2002,4.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2003,5.00,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2004,5.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2005,5.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2006,6.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2007,6.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2008,7.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2009,6.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2010,6.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2011,7.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2012,7.79,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2013,8.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2014,8.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2015,8.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2016,8.58,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2017,8.71,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2018,9.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2019,9.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2020,9.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2021,10.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2022,11.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2023,12.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2000,3.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2001,4.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2002,4.69,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2003,4.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2004,5.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2005,4.95,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2006,5.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2007,5.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2008,5.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2009,6.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2010,6.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2011,6.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2012,6.86,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2013,7.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2014,7.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2015,7.53,,
