DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2018,66.228,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2019,71.234,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2020,74.495,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2021,75.760,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2022,83.372,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Sweden,2023,87.547,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2004,29.271,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2005,28.654,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2006,28.231,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2007,27.697,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2008,29.962,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2009,33.756,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2010,32.2,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2011,31.045,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2012,31.637,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2013,33.081,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2014,33.935,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2015,32.722,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2016,32.056,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2017,32.425,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2018,32.307,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2019,32.632,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2020,35.095,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2021,34.976,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2022,37.005,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovenia,2023,41.887,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2004,15.403,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2005,15.735,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2006,16.566,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2007,16.467,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2008,17.013,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2009,17.765,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2010,17.774,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2011,19.305,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2012,20.054,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2013,20.8,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2014,22.87,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2015,22.656,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2016,22.513,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2017,21.343,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2018,21.499,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2019,22.103,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2020,23.066,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2021,22.402,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2022,22.901,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Slovakia,2023,24.201,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2004,0.472,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2005,0.611,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2006,0.907,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2007,0.971,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2008,0.971,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2009,1.136,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2010,1.361,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2011,1.368,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2012,1.496,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2013,1.628,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2014,1.867,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2015,1.842,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2016,3.973,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2017,3.622,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2018,4.234,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2019,5.155,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2020,5.259,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2021,5.141,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in electricity,Percentage,Kosovo*,2022,6.685,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2004,33.138,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2005,37.757,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2006,30.964,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2007,33.15,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2008,37.056,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2009,34.73,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2010,31.257,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2011,31.427,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2012,39.1,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2013,37.766,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2014,30.977,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2015,34.609,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2016,32.495,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2017,23.969,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2018,21.993,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2019,24.754,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2020,25.125,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2021,21.200,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2022,22.087,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Albania,2023,22.917,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2004,20.165,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2005,22.817,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2006,24.491,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2007,27.142,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2008,27.195,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2009,29.626,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2010,30.959,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2011,31.517,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2012,33.077,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2013,33.222,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2014,33.375,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2015,33.231,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2016,33.48,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2017,33.67,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2018,34.178,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2019,33.929,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2020,34.995,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2021,33.432,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2022,31.293,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Austria,2023,39.387,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2014,28.626,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2015,32.768,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2016,32.329,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2017,28.739,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2018,52.685,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2019,55.873,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2020,56.623,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,2021,53.308,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2004,2.927,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2005,3.418,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2006,3.812,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2007,4.713,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2008,5.121,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2009,6.087,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2010,6.71,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2011,6.718,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2012,7.108,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2013,7.639,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2014,7.751,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2015,7.942,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2016,8.247,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2017,8.2,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2018,8.29,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2019,8.319,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2020,8.447,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2021,9.279,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2022,10.556,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2023,11.304,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2004,14.056,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2005,14.257,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2006,14.79,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2007,13.862,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2008,17.262,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2009,21.639,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2010,24.334,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2011,24.768,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2012,27.241,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2013,29.234,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2014,28.518,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2015,28.903,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2016,29.99,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2017,29.854,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2018,33.25,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2019,35.423,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2020,37.178,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2021,30.015,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2022,31.646,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,2023,34.876,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2004,9.264,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2005,9.97,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2006,10.434,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2007,13.064,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2008,14.469,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2009,17.313,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2010,18.813,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2011,19.977,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2012,21.764,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2013,22.537,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2014,22.186,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2015,24.066,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2016,24.69,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2017,26.42,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2018,37.164,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2019,35.051,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2020,37.117,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2021,42.595,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2022,41.560,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,2023,42.750,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2004,9.918,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2005,10.835,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2006,11.234,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2007,12.37,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2008,12.918,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2009,14.26,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2010,14.096,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2011,15.388,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2012,16.249,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2013,17.706,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2014,19.528,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2015,19.787,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2016,19.879,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2017,19.728,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2018,20.642,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2019,22.632,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2020,23.535,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2021,24.349,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2022,25.821,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,2023,27.769,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2004,7.198,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2005,7.711,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2006,8.41,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2007,10.249,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2008,10.33,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2009,11.155,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2010,12.055,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2011,12.607,,
ESTAT:SDG_07_40(1.0),14/02/25 11:00:00,Annual,Renewable energy sources in heating and cooling,Percentage,Germany,2012,13.423,,
