DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2009,1.41,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2010,1.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2011,1.51,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2012,1.76,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2013,2.05,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2014,1.72,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2015,1.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2016,1.22,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2017,1.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2018,1.49,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2019,1.26,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2020,1.47,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2021,1.69,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Croatia,2022,1.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2000,1.61,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2001,1.44,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2002,1.24,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2003,1.33,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2004,1.41,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2005,1.31,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2006,1.33,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2007,1.34,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2008,1.08,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2009,1.24,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2010,1.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2011,1.49,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2012,1.47,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2013,1.39,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2014,1.14,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2015,1.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2016,1.03,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2017,1.07,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2018,1.09,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2019,1.14,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2020,1.26,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2021,1.11,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Ireland,2022,1.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2000,2.64,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2001,2.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2002,2.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2003,2.64,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2004,2.29,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2005,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2006,2.09,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2007,2.03,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2008,2,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2009,1.99,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2010,2.07,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2011,1.9,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2012,2.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2013,2.33,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2014,2.5,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2015,2.67,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2016,2.03,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2017,1.65,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2018,1.58,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2019,1.61,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2020,1.52,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2021,1.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Italy,2022,1.73,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2000,2.76,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2001,2.91,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2002,2.67,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2003,2.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2004,2.55,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2005,2.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2006,2.9,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2007,2.43,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2008,2.51,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2009,2.57,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2010,2.6,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2011,2.23,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2012,2.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2013,2.21,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2014,2.23,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2015,2.05,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2016,2.12,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2017,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2018,2.4,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2019,2.26,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2020,2.13,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2021,1.98,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Lithuania,2022,2,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2000,1.8,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2001,1.74,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2002,1.91,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2003,2.04,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2004,1.78,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2005,1.52,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2006,1.44,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2007,1.47,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2008,1.46,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2009,1.44,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2010,1.53,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2011,1.47,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2012,1.32,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2013,1.22,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2014,1.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2015,1.18,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2016,1.27,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2017,1.38,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2018,1.48,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2019,1.39,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2020,2.29,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2021,2.19,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Latvia,2022,1.36,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2000,3.65,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2001,7.42,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2002,6.36,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2003,5.43,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2004,5.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2005,5.53,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2006,5.71,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2007,5.89,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2008,7.46,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2009,5.14,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2010,2.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2011,3.49,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2012,3.77,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2013,3.54,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2014,3.4,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2015,2.89,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2016,2.85,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2017,3.36,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2018,3.42,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2019,3.27,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2020,3.26,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2021,3.7,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,North Macedonia,2022,3.33,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2000,4.45,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2001,4.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2002,4.6,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2003,4.48,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2004,4.1,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2005,4.3,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2006,4.02,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2007,3.26,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2008,3.21,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2009,3.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2010,3.61,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2011,3.87,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2012,3.61,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2013,3.36,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2014,2.94,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2015,2.76,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2016,2.78,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2017,2.83,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2018,2.81,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2019,2.76,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2020,2.78,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2021,2.8,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Poland,2022,2.85,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2000,5.38,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2001,5.38,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2002,4.84,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2003,5.12,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2004,5.02,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2005,5.16,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2006,4.86,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2007,5.32,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2008,5.21,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2009,5.12,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2010,4.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2011,4.41,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2012,4.67,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2013,4.25,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2014,4.13,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2015,4.02,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2016,4.05,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2017,3.65,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2018,3.55,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2019,3.46,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2020,3.39,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2021,3.52,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Romania,2022,3.09,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2000,2.84,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2001,2.65,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2002,2.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2003,3,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2004,2.59,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2005,2.58,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2006,2.84,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2007,2.67,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2008,2.63,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2009,2.32,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2010,2.38,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2011,2.33,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2012,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2013,2,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2014,2.02,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2015,2.08,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2016,2.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2017,2.32,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2018,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2019,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2020,2.1,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2021,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Serbia,2022,2.35,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2000,3.03,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2001,3.87,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2002,3.56,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2003,4.03,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2004,4.1,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2005,3.3,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2006,1.1,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2007,1.81,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2008,1.31,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2009,1.04,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2010,0.96,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2011,0.97,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2012,0.96,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2013,0.86,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2014,0.82,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2015,0.84,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2016,0.79,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2017,0.81,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2018,0.88,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2019,0.8,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2020,0.75,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2021,0.78,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovenia,2022,0.78,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2000,3.05,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2001,3.42,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2002,3.91,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2003,3.49,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2004,2.97,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2005,2.65,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2006,2.29,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2007,2.45,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2008,2.43,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2009,2.3,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2010,2.61,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2011,2.58,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2012,2.73,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2013,2.55,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2014,2.66,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2015,2.75,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2016,2.39,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2017,2.17,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2018,2.13,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2019,2.1,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2020,2.06,,
ESTAT:SDG_06_30(1.0),27/01/25 23:00:00,Annual,Milligrams per litre,Slovakia,2021,1.89,,
